,YYYY,DrugCode_0,DrugCode_1,StateCode_0,StateCode_1,StateCode_2,CountyCode_0,CountyCode_1,CountyCode_2,CountyCode_3,CountyCode_4,CountyCode_5,CountyCode_6,CountyCode_7,Target
6843,11.0,0,0,0,0,0,0,1,0,0,1,1,0,1,78.21647551245002
6844,12.0,0,0,0,0,0,0,1,0,0,1,1,0,1,81.45877580696228
6845,13.0,0,0,0,0,0,0,1,0,0,1,1,0,1,84.70107610147456
6846,14.0,0,0,0,0,0,0,1,0,0,1,1,0,1,87.94337639598682
6847,15.0,0,0,0,0,0,0,1,0,0,1,1,0,1,65.24727433440094
6848,8.0,0,1,0,0,0,0,1,0,0,1,1,0,1,68.4895746289132
6849,9.0,0,1,0,0,0,0,1,0,0,1,1,0,1,71.73187492342548
6850,10.0,0,1,0,0,0,0,1,0,0,1,1,0,1,74.97417521793774
6851,11.0,0,1,0,0,0,0,1,0,0,1,1,0,1,78.21647551245002
6852,12.0,0,1,0,0,0,0,1,0,0,1,1,0,1,81.45877580696228
6853,13.0,0,1,0,0,0,0,1,0,0,1,1,0,1,84.70107610147456
6854,14.0,0,1,0,0,0,0,1,0,0,1,1,0,1,87.94337639598682
6855,15.0,0,1,0,0,0,0,1,0,0,1,1,0,1,83.5185206575089
6856,8.0,1,0,0,0,0,0,1,0,0,1,1,0,1,86.76082095202116
6857,9.0,1,0,0,0,0,0,1,0,0,1,1,0,1,90.00312124653344
6858,10.0,1,0,0,0,0,0,1,0,0,1,1,0,1,93.24542154104572
6859,11.0,1,0,0,0,0,0,1,0,0,1,1,0,1,96.48772183555798
6860,12.0,1,0,0,0,0,0,1,0,0,1,1,0,1,99.73002213007024
6861,13.0,1,0,0,0,0,0,1,0,0,1,1,0,1,102.97232242458253
6862,14.0,1,0,0,0,0,0,1,0,0,1,1,0,1,106.21462271909479
6863,15.0,1,0,0,0,0,0,1,0,0,1,1,0,1,67.27824872767414
6864,8.0,0,0,0,0,1,0,1,0,0,1,1,0,1,70.5205490221864
6865,9.0,0,0,0,0,1,0,1,0,0,1,1,0,1,73.76284931669868
6866,10.0,0,0,0,0,1,0,1,0,0,1,1,0,1,80.24744990572322
6867,12.0,0,0,0,0,1,0,1,0,0,1,1,0,1,83.48975020023548
6868,13.0,0,0,0,0,1,0,1,0,0,1,1,0,1,86.73205049474775
6869,14.0,0,0,0,0,1,0,1,0,0,1,1,0,1,89.97435078926001
6870,15.0,0,0,0,0,1,0,1,0,0,1,1,0,1,67.27824872767414
6871,8.0,0,1,0,0,1,0,1,0,0,1,1,0,1,70.5205490221864
6872,9.0,0,1,0,0,1,0,1,0,0,1,1,0,1,73.76284931669868
6873,10.0,0,1,0,0,1,0,1,0,0,1,1,0,1,77.00514961121094
6874,11.0,0,1,0,0,1,0,1,0,0,1,1,0,1,80.24744990572322
6875,12.0,0,1,0,0,1,0,1,0,0,1,1,0,1,83.48975020023548
6876,13.0,0,1,0,0,1,0,1,0,0,1,1,0,1,86.73205049474775
6877,14.0,0,1,0,0,1,0,1,0,0,1,1,0,1,89.97435078926001
6878,15.0,0,1,0,0,1,0,1,0,0,1,1,0,1,85.5494950507821
6879,8.0,1,0,0,0,1,0,1,0,0,1,1,0,1,88.79179534529436
6880,9.0,1,0,0,0,1,0,1,0,0,1,1,0,1,92.03409563980665
6881,10.0,1,0,0,0,1,0,1,0,0,1,1,0,1,95.27639593431891
6882,11.0,1,0,0,0,1,0,1,0,0,1,1,0,1,98.51869622883117
6883,12.0,1,0,0,0,1,0,1,0,0,1,1,0,1,101.76099652334344
6884,13.0,1,0,0,0,1,0,1,0,0,1,1,0,1,105.00329681785573
6885,14.0,1,0,0,0,1,0,1,0,0,1,1,0,1,108.24559711236799
6886,15.0,1,0,0,0,1,0,1,0,0,1,1,0,1,61.179177793868845
6887,8.0,0,0,0,0,0,0,1,0,0,1,1,1,0,67.66377838289338
6888,10.0,0,0,0,0,0,0,1,0,0,1,1,1,0,70.90607867740565
6889,11.0,0,0,0,0,0,0,1,0,0,1,1,1,0,74.14837897191792
6890,12.0,0,0,0,0,0,0,1,0,0,1,1,1,0,77.3906792664302
6891,13.0,0,0,0,0,0,0,1,0,0,1,1,1,0,80.63297956094246
6892,14.0,0,0,0,0,0,0,1,0,0,1,1,1,0,83.87527985545472
6893,15.0,0,0,0,0,0,0,1,0,0,1,1,1,0,61.179177793868845
6894,8.0,0,1,0,0,0,0,1,0,0,1,1,1,0,64.42147808838112
6895,9.0,0,1,0,0,0,0,1,0,0,1,1,1,0,67.66377838289338
6896,10.0,0,1,0,0,0,0,1,0,0,1,1,1,0,70.90607867740565
6897,11.0,0,1,0,0,0,0,1,0,0,1,1,1,0,74.14837897191792
6898,12.0,0,1,0,0,0,0,1,0,0,1,1,1,0,77.3906792664302
6899,13.0,0,1,0,0,0,0,1,0,0,1,1,1,0,80.63297956094246
6900,14.0,0,1,0,0,0,0,1,0,0,1,1,1,0,83.87527985545472
6901,15.0,0,1,0,0,0,0,1,0,0,1,1,1,0,85.93502470600134
6902,10.0,1,0,0,0,0,0,1,0,0,1,1,1,0,89.17732500051362
6903,11.0,1,0,0,0,0,0,1,0,0,1,1,1,0,92.4196252950259
6904,12.0,1,0,0,0,0,0,1,0,0,1,1,1,0,95.66192558953816
6905,13.0,1,0,0,0,0,0,1,0,0,1,1,1,0,98.90422588405043
6906,14.0,1,0,0,0,0,0,1,0,0,1,1,1,0,102.1465261785627
6907,15.0,1,0,0,0,0,0,1,0,0,1,1,1,0,66.45245248165432
6908,9.0,0,0,0,0,1,0,1,0,0,1,1,1,0,69.69475277616658
6909,10.0,0,0,0,0,1,0,1,0,0,1,1,1,0,72.93705307067884
6910,11.0,0,0,0,0,1,0,1,0,0,1,1,1,0,76.17935336519112
6911,12.0,0,0,0,0,1,0,1,0,0,1,1,1,0,79.4216536597034
6912,13.0,0,0,0,0,1,0,1,0,0,1,1,1,0,82.66395395421566
6913,14.0,0,0,0,0,1,0,1,0,0,1,1,1,0,85.90625424872792
6914,15.0,0,0,0,0,1,0,1,0,0,1,1,1,0,63.21015218714204
6915,8.0,0,1,0,0,1,0,1,0,0,1,1,1,0,66.45245248165432
6916,9.0,0,1,0,0,1,0,1,0,0,1,1,1,0,69.69475277616658
6917,10.0,0,1,0,0,1,0,1,0,0,1,1,1,0,72.93705307067884
6918,11.0,0,1,0,0,1,0,1,0,0,1,1,1,0,76.17935336519112
6919,12.0,0,1,0,0,1,0,1,0,0,1,1,1,0,79.4216536597034
6920,13.0,0,1,0,0,1,0,1,0,0,1,1,1,0,82.66395395421566
6921,14.0,0,1,0,0,1,0,1,0,0,1,1,1,0,85.90625424872792
6922,15.0,0,1,0,0,1,0,1,0,0,1,1,1,0,81.48139851025
6923,8.0,1,0,0,0,1,0,1,0,0,1,1,1,0,84.72369880476228
6924,9.0,1,0,0,0,1,0,1,0,0,1,1,1,0,87.96599909927455
6925,10.0,1,0,0,0,1,0,1,0,0,1,1,1,0,91.20829939378682
6926,11.0,1,0,0,0,1,0,1,0,0,1,1,1,0,94.45059968829909
6927,12.0,1,0,0,0,1,0,1,0,0,1,1,1,0,97.69289998281135
6928,13.0,1,0,0,0,1,0,1,0,0,1,1,1,0,100.93520027732363
6929,14.0,1,0,0,0,1,0,1,0,0,1,1,1,0,104.17750057183589
6930,15.0,1,0,0,0,1,0,1,0,0,1,1,1,0,61.67050752961502
6931,8.0,0,0,0,1,1,0,1,0,0,1,1,1,0,64.9128078241273
6932,9.0,0,0,0,1,1,0,1,0,0,1,1,1,0,68.15510811863956
6933,10.0,0,0,0,1,1,0,1,0,0,1,1,1,0,71.39740841315182
6934,11.0,0,0,0,1,1,0,1,0,0,1,1,1,0,74.6397087076641
6935,12.0,0,0,0,1,1,0,1,0,0,1,1,1,0,77.88200900217637
6936,13.0,0,0,0,1,1,0,1,0,0,1,1,1,0,81.12430929668864
6937,14.0,0,0,0,1,1,0,1,0,0,1,1,1,0,84.3666095912009
6938,15.0,0,0,0,1,1,0,1,0,0,1,1,1,0,61.67050752961502
6939,8.0,0,1,0,1,1,0,1,0,0,1,1,1,0,64.9128078241273
6940,9.0,0,1,0,1,1,0,1,0,0,1,1,1,0,68.15510811863956
6941,10.0,0,1,0,1,1,0,1,0,0,1,1,1,0,71.39740841315182
6942,11.0,0,1,0,1,1,0,1,0,0,1,1,1,0,74.6397087076641
6943,12.0,0,1,0,1,1,0,1,0,0,1,1,1,0,77.88200900217637
6944,13.0,0,1,0,1,1,0,1,0,0,1,1,1,0,81.12430929668864
6945,14.0,0,1,0,1,1,0,1,0,0,1,1,1,0,84.3666095912009
6946,15.0,0,1,0,1,1,0,1,0,0,1,1,1,0,79.94175385272298
6947,8.0,1,0,0,1,1,0,1,0,0,1,1,1,0,86.42635444174753
6948,10.0,1,0,0,1,1,0,1,0,0,1,1,1,0,89.6686547362598
6949,11.0,1,0,0,1,1,0,1,0,0,1,1,1,0,92.91095503077207
6950,12.0,1,0,0,1,1,0,1,0,0,1,1,1,0,96.15325532528433
6951,13.0,1,0,0,1,1,0,1,0,0,1,1,1,0,99.39555561979661
6952,14.0,1,0,0,1,1,0,1,0,0,1,1,1,0,102.63785591430887
6953,15.0,1,0,0,1,1,0,1,0,0,1,1,1,0,61.179177793868845
6954,8.0,0,0,0,0,0,0,1,0,0,1,1,1,1,70.90607867740565
6955,11.0,0,0,0,0,0,0,1,0,0,1,1,1,1,83.87527985545472
6956,15.0,0,0,0,0,0,0,1,0,0,1,1,1,1,61.179177793868845
6957,8.0,0,1,0,0,0,0,1,0,0,1,1,1,1,64.42147808838112
6958,9.0,0,1,0,0,0,0,1,0,0,1,1,1,1,67.66377838289338
6959,10.0,0,1,0,0,0,0,1,0,0,1,1,1,1,70.90607867740565
6960,11.0,0,1,0,0,0,0,1,0,0,1,1,1,1,74.14837897191792
6961,12.0,0,1,0,0,0,0,1,0,0,1,1,1,1,77.3906792664302
6962,13.0,0,1,0,0,0,0,1,0,0,1,1,1,1,83.87527985545472
6963,15.0,0,1,0,0,0,0,1,0,0,1,1,1,1,63.21015218714204
6964,8.0,0,0,0,0,1,0,1,0,0,1,1,1,1,66.45245248165432
6965,9.0,0,0,0,0,1,0,1,0,0,1,1,1,1,69.69475277616658
6966,10.0,0,0,0,0,1,0,1,0,0,1,1,1,1,72.93705307067884
6967,11.0,0,0,0,0,1,0,1,0,0,1,1,1,1,76.17935336519112
6968,12.0,0,0,0,0,1,0,1,0,0,1,1,1,1,79.4216536597034
6969,13.0,0,0,0,0,1,0,1,0,0,1,1,1,1,82.66395395421566
6970,14.0,0,0,0,0,1,0,1,0,0,1,1,1,1,85.90625424872792
6971,15.0,0,0,0,0,1,0,1,0,0,1,1,1,1,63.21015218714204
6972,8.0,0,1,0,0,1,0,1,0,0,1,1,1,1,66.45245248165432
6973,9.0,0,1,0,0,1,0,1,0,0,1,1,1,1,69.69475277616658
6974,10.0,0,1,0,0,1,0,1,0,0,1,1,1,1,72.93705307067884
6975,11.0,0,1,0,0,1,0,1,0,0,1,1,1,1,76.17935336519112
6976,12.0,0,1,0,0,1,0,1,0,0,1,1,1,1,79.4216536597034
6977,13.0,0,1,0,0,1,0,1,0,0,1,1,1,1,82.66395395421566
6978,14.0,0,1,0,0,1,0,1,0,0,1,1,1,1,85.90625424872792
6979,15.0,0,1,0,0,1,0,1,0,0,1,1,1,1,81.48139851025
6980,8.0,1,0,0,0,1,0,1,0,0,1,1,1,1,84.72369880476228
6981,9.0,1,0,0,0,1,0,1,0,0,1,1,1,1,87.96599909927455
6982,10.0,1,0,0,0,1,0,1,0,0,1,1,1,1,91.20829939378682
6983,11.0,1,0,0,0,1,0,1,0,0,1,1,1,1,94.45059968829909
6984,12.0,1,0,0,0,1,0,1,0,0,1,1,1,1,97.69289998281135
6985,13.0,1,0,0,0,1,0,1,0,0,1,1,1,1,100.93520027732363
6986,14.0,1,0,0,0,1,0,1,0,0,1,1,1,1,104.17750057183589
6987,15.0,1,0,0,0,1,0,1,0,0,1,1,1,1,61.67050752961502
6988,8.0,0,0,0,1,1,0,1,0,0,1,1,1,1,64.9128078241273
6989,9.0,0,0,0,1,1,0,1,0,0,1,1,1,1,68.15510811863956
6990,10.0,0,0,0,1,1,0,1,0,0,1,1,1,1,71.39740841315182
6991,11.0,0,0,0,1,1,0,1,0,0,1,1,1,1,74.6397087076641
6992,12.0,0,0,0,1,1,0,1,0,0,1,1,1,1,77.88200900217637
6993,13.0,0,0,0,1,1,0,1,0,0,1,1,1,1,81.12430929668864
6994,14.0,0,0,0,1,1,0,1,0,0,1,1,1,1,84.3666095912009
6995,15.0,0,0,0,1,1,0,1,0,0,1,1,1,1,61.67050752961502
6996,8.0,0,1,0,1,1,0,1,0,0,1,1,1,1,64.9128078241273
6997,9.0,0,1,0,1,1,0,1,0,0,1,1,1,1,68.15510811863956
6998,10.0,0,1,0,1,1,0,1,0,0,1,1,1,1,71.39740841315182
6999,11.0,0,1,0,1,1,0,1,0,0,1,1,1,1,74.6397087076641
7000,12.0,0,1,0,1,1,0,1,0,0,1,1,1,1,77.88200900217637
7001,13.0,0,1,0,1,1,0,1,0,0,1,1,1,1,81.12430929668864
7002,14.0,0,1,0,1,1,0,1,0,0,1,1,1,1,84.3666095912009
7003,15.0,0,1,0,1,1,0,1,0,0,1,1,1,1,79.94175385272298
7004,8.0,1,0,0,1,1,0,1,0,0,1,1,1,1,83.18405414723526
7005,9.0,1,0,0,1,1,0,1,0,0,1,1,1,1,86.42635444174753
7006,10.0,1,0,0,1,1,0,1,0,0,1,1,1,1,89.6686547362598
7007,11.0,1,0,0,1,1,0,1,0,0,1,1,1,1,92.91095503077207
7008,12.0,1,0,0,1,1,0,1,0,0,1,1,1,1,96.15325532528433
7009,13.0,1,0,0,1,1,0,1,0,0,1,1,1,1,99.39555561979661
7010,14.0,1,0,0,1,1,0,1,0,0,1,1,1,1,102.63785591430887
7011,15.0,1,0,0,1,1,0,1,0,0,1,1,1,1,82.31184454348875
7012,8.0,0,0,0,0,0,0,1,0,1,0,0,0,0,85.55414483800101
7013,9.0,0,0,0,0,0,0,1,0,1,0,0,0,0,88.79644513251328
7014,10.0,0,0,0,0,0,0,1,0,1,0,0,0,0,95.28104572153782
7015,12.0,0,0,0,0,0,0,1,0,1,0,0,0,0,98.52334601605008
7016,13.0,0,0,0,0,0,0,1,0,1,0,0,0,0,101.76564631056236
7017,14.0,0,0,0,0,0,0,1,0,1,0,0,0,0,105.00794660507464
7018,15.0,0,0,0,0,0,0,1,0,1,0,0,0,0,82.31184454348875
7019,8.0,0,1,0,0,0,0,1,0,1,0,0,0,0,85.55414483800101
7020,9.0,0,1,0,0,0,0,1,0,1,0,0,0,0,88.79644513251328
7021,10.0,0,1,0,0,0,0,1,0,1,0,0,0,0,92.03874542702556
7022,11.0,0,1,0,0,0,0,1,0,1,0,0,0,0,95.28104572153782
7023,12.0,0,1,0,0,0,0,1,0,1,0,0,0,0,98.52334601605008
7024,13.0,0,1,0,0,0,0,1,0,1,0,0,0,0,101.76564631056236
7025,14.0,0,1,0,0,0,0,1,0,1,0,0,0,0,105.00794660507464
7026,15.0,0,1,0,0,0,0,1,0,1,0,0,0,0,107.06769145562126
7027,10.0,1,0,0,0,0,0,1,0,1,0,0,0,0,110.30999175013352
7028,11.0,1,0,0,0,0,0,1,0,1,0,0,0,0,113.55229204464578
7029,12.0,1,0,0,0,0,0,1,0,1,0,0,0,0,116.79459233915804
7030,13.0,1,0,0,0,0,0,1,0,1,0,0,0,0,120.03689263367033
7031,14.0,1,0,0,0,0,0,1,0,1,0,0,0,0,123.2791929281826
7032,15.0,1,0,0,0,0,0,1,0,1,0,0,0,0,84.34281893676194
7033,8.0,0,0,0,0,1,0,1,0,1,0,0,0,0,87.5851192312742
7034,9.0,0,0,0,0,1,0,1,0,1,0,0,0,0,90.82741952578648
7035,10.0,0,0,0,0,1,0,1,0,1,0,0,0,0,94.06971982029876
7036,11.0,0,0,0,0,1,0,1,0,1,0,0,0,0,97.31202011481102
7037,12.0,0,0,0,0,1,0,1,0,1,0,0,0,0,100.55432040932328
7038,13.0,0,0,0,0,1,0,1,0,1,0,0,0,0,103.79662070383556
7039,14.0,0,0,0,0,1,0,1,0,1,0,0,0,0,107.03892099834783
7040,15.0,0,0,0,0,1,0,1,0,1,0,0,0,0,84.34281893676194
7041,8.0,0,1,0,0,1,0,1,0,1,0,0,0,0,87.5851192312742
7042,9.0,0,1,0,0,1,0,1,0,1,0,0,0,0,90.82741952578648
7043,10.0,0,1,0,0,1,0,1,0,1,0,0,0,0,94.06971982029876
7044,11.0,0,1,0,0,1,0,1,0,1,0,0,0,0,97.31202011481102
7045,12.0,0,1,0,0,1,0,1,0,1,0,0,0,0,100.55432040932328
7046,13.0,0,1,0,0,1,0,1,0,1,0,0,0,0,103.79662070383556
7047,14.0,0,1,0,0,1,0,1,0,1,0,0,0,0,107.03892099834783
7048,15.0,0,1,0,0,1,0,1,0,1,0,0,0,0,102.6140652598699
7049,8.0,1,0,0,0,1,0,1,0,1,0,0,0,0,105.85636555438217
7050,9.0,1,0,0,0,1,0,1,0,1,0,0,0,0,109.09866584889446
7051,10.0,1,0,0,0,1,0,1,0,1,0,0,0,0,112.34096614340672
7052,11.0,1,0,0,0,1,0,1,0,1,0,0,0,0,115.58326643791898
7053,12.0,1,0,0,0,1,0,1,0,1,0,0,0,0,118.82556673243124
7054,13.0,1,0,0,0,1,0,1,0,1,0,0,0,0,122.06786702694353
7055,14.0,1,0,0,0,1,0,1,0,1,0,0,0,0,125.3101673214558
7056,15.0,1,0,0,0,1,0,1,0,1,0,0,0,0,82.80317427923492
7057,8.0,0,0,0,1,1,0,1,0,1,0,0,0,0,86.04547457374719
7058,9.0,0,0,0,1,1,0,1,0,1,0,0,0,0,89.28777486825948
7059,10.0,0,0,0,1,1,0,1,0,1,0,0,0,0,92.53007516277174
7060,11.0,0,0,0,1,1,0,1,0,1,0,0,0,0,95.772375457284
7061,12.0,0,0,0,1,1,0,1,0,1,0,0,0,0,99.01467575179626
7062,13.0,0,0,0,1,1,0,1,0,1,0,0,0,0,102.25697604630854
7063,14.0,0,0,0,1,1,0,1,0,1,0,0,0,0,105.49927634082081
7064,15.0,0,0,0,1,1,0,1,0,1,0,0,0,0,82.80317427923492
7065,8.0,0,1,0,1,1,0,1,0,1,0,0,0,0,86.04547457374719
7066,9.0,0,1,0,1,1,0,1,0,1,0,0,0,0,89.28777486825948
7067,10.0,0,1,0,1,1,0,1,0,1,0,0,0,0,92.53007516277174
7068,11.0,0,1,0,1,1,0,1,0,1,0,0,0,0,95.772375457284
7069,12.0,0,1,0,1,1,0,1,0,1,0,0,0,0,99.01467575179626
7070,13.0,0,1,0,1,1,0,1,0,1,0,0,0,0,102.25697604630854
7071,14.0,0,1,0,1,1,0,1,0,1,0,0,0,0,105.49927634082081
7072,15.0,0,1,0,1,1,0,1,0,1,0,0,0,0,104.31672089685514
7073,9.0,1,0,0,1,1,0,1,0,1,0,0,0,0,110.8013214858797
7074,11.0,1,0,0,1,1,0,1,0,1,0,0,0,0,114.04362178039196
7075,12.0,1,0,0,1,1,0,1,0,1,0,0,0,0,120.52822236941651
7076,14.0,1,0,0,1,1,0,1,0,1,0,0,0,0,123.77052266392877
7077,15.0,1,0,0,1,1,0,1,0,1,0,0,0,0,82.31184454348875
7078,8.0,0,0,0,0,0,0,1,0,1,0,0,0,1,82.31184454348875
7079,8.0,0,1,0,0,0,0,1,0,1,0,0,0,1,85.55414483800101
7080,9.0,0,1,0,0,0,0,1,0,1,0,0,0,1,88.79644513251328
7081,10.0,0,1,0,0,0,0,1,0,1,0,0,0,1,92.03874542702556
7082,11.0,0,1,0,0,0,0,1,0,1,0,0,0,1,95.28104572153782
7083,12.0,0,1,0,0,0,0,1,0,1,0,0,0,1,98.52334601605008
7084,13.0,0,1,0,0,0,0,1,0,1,0,0,0,1,101.76564631056236
7085,14.0,0,1,0,0,0,0,1,0,1,0,0,0,1,84.34281893676194
7086,8.0,0,0,0,0,1,0,1,0,1,0,0,0,1,87.5851192312742
7087,9.0,0,0,0,0,1,0,1,0,1,0,0,0,1,90.82741952578648
7088,10.0,0,0,0,0,1,0,1,0,1,0,0,0,1,94.06971982029876
7089,11.0,0,0,0,0,1,0,1,0,1,0,0,0,1,97.31202011481102
7090,12.0,0,0,0,0,1,0,1,0,1,0,0,0,1,100.55432040932328
7091,13.0,0,0,0,0,1,0,1,0,1,0,0,0,1,103.79662070383556
7092,14.0,0,0,0,0,1,0,1,0,1,0,0,0,1,107.03892099834783
7093,15.0,0,0,0,0,1,0,1,0,1,0,0,0,1,84.34281893676194
7094,8.0,0,1,0,0,1,0,1,0,1,0,0,0,1,87.5851192312742
7095,9.0,0,1,0,0,1,0,1,0,1,0,0,0,1,90.82741952578648
7096,10.0,0,1,0,0,1,0,1,0,1,0,0,0,1,94.06971982029876
7097,11.0,0,1,0,0,1,0,1,0,1,0,0,0,1,97.31202011481102
7098,12.0,0,1,0,0,1,0,1,0,1,0,0,0,1,100.55432040932328
7099,13.0,0,1,0,0,1,0,1,0,1,0,0,0,1,103.79662070383556
7100,14.0,0,1,0,0,1,0,1,0,1,0,0,0,1,107.03892099834783
7101,15.0,0,1,0,0,1,0,1,0,1,0,0,0,1,102.6140652598699
7102,8.0,1,0,0,0,1,0,1,0,1,0,0,0,1,105.85636555438217
7103,9.0,1,0,0,0,1,0,1,0,1,0,0,0,1,109.09866584889446
7104,10.0,1,0,0,0,1,0,1,0,1,0,0,0,1,112.34096614340672
7105,11.0,1,0,0,0,1,0,1,0,1,0,0,0,1,115.58326643791898
7106,12.0,1,0,0,0,1,0,1,0,1,0,0,0,1,118.82556673243124
7107,13.0,1,0,0,0,1,0,1,0,1,0,0,0,1,122.06786702694353
7108,14.0,1,0,0,0,1,0,1,0,1,0,0,0,1,125.3101673214558
7109,15.0,1,0,0,0,1,0,1,0,1,0,0,0,1,82.80317427923492
7110,8.0,0,0,0,1,1,0,1,0,1,0,0,0,1,86.04547457374719
7111,9.0,0,0,0,1,1,0,1,0,1,0,0,0,1,89.28777486825948
7112,10.0,0,0,0,1,1,0,1,0,1,0,0,0,1,92.53007516277174
7113,11.0,0,0,0,1,1,0,1,0,1,0,0,0,1,95.772375457284
7114,12.0,0,0,0,1,1,0,1,0,1,0,0,0,1,99.01467575179626
7115,13.0,0,0,0,1,1,0,1,0,1,0,0,0,1,102.25697604630854
7116,14.0,0,0,0,1,1,0,1,0,1,0,0,0,1,105.49927634082081
7117,15.0,0,0,0,1,1,0,1,0,1,0,0,0,1,82.80317427923492
7118,8.0,0,1,0,1,1,0,1,0,1,0,0,0,1,86.04547457374719
7119,9.0,0,1,0,1,1,0,1,0,1,0,0,0,1,89.28777486825948
7120,10.0,0,1,0,1,1,0,1,0,1,0,0,0,1,92.53007516277174
7121,11.0,0,1,0,1,1,0,1,0,1,0,0,0,1,95.772375457284
7122,12.0,0,1,0,1,1,0,1,0,1,0,0,0,1,99.01467575179626
7123,13.0,0,1,0,1,1,0,1,0,1,0,0,0,1,102.25697604630854
7124,14.0,0,1,0,1,1,0,1,0,1,0,0,0,1,105.49927634082081
7125,15.0,0,1,0,1,1,0,1,0,1,0,0,0,1,114.04362178039196
7126,12.0,1,0,0,1,1,0,1,0,1,0,0,0,1,120.52822236941651
7127,14.0,1,0,0,1,1,0,1,0,1,0,0,0,1,78.24374800295665
7128,8.0,0,0,0,0,0,0,1,0,1,0,0,1,0,100.93985006454254
7129,15.0,0,0,0,0,0,0,1,0,1,0,0,1,0,78.24374800295665
7130,8.0,0,1,0,0,0,0,1,0,1,0,0,1,0,81.48604829746893
7131,9.0,0,1,0,0,0,0,1,0,1,0,0,1,0,84.72834859198119
7132,10.0,0,1,0,0,0,0,1,0,1,0,0,1,0,87.97064888649346
7133,11.0,0,1,0,0,0,0,1,0,1,0,0,1,0,94.455249475518
7134,13.0,0,1,0,0,0,0,1,0,1,0,0,1,0,97.69754977003026
7135,14.0,0,1,0,0,0,0,1,0,1,0,0,1,0,100.93985006454254
7136,15.0,0,1,0,0,0,0,1,0,1,0,0,1,0,119.2110963876505
7137,15.0,1,0,0,0,0,0,1,0,1,0,0,1,0,83.51702269074212
7138,9.0,0,0,0,0,1,0,1,0,1,0,0,1,0,86.75932298525439
7139,10.0,0,0,0,0,1,0,1,0,1,0,0,1,0,96.4862238687912
7140,13.0,0,0,0,0,1,0,1,0,1,0,0,1,0,99.72852416330346
7141,14.0,0,0,0,0,1,0,1,0,1,0,0,1,0,83.51702269074212
7142,9.0,0,1,0,0,1,0,1,0,1,0,0,1,0,86.75932298525439
7143,10.0,0,1,0,0,1,0,1,0,1,0,0,1,0,90.00162327976666
7144,11.0,0,1,0,0,1,0,1,0,1,0,0,1,0,93.24392357427894
7145,12.0,0,1,0,0,1,0,1,0,1,0,0,1,0,99.72852416330346
7146,14.0,0,1,0,0,1,0,1,0,1,0,0,1,0,102.97082445781574
7147,15.0,0,1,0,0,1,0,1,0,1,0,0,1,0,98.54596871933782
7148,8.0,1,0,0,0,1,0,1,0,1,0,0,1,0,108.27286960287462
7149,11.0,1,0,0,0,1,0,1,0,1,0,0,1,0,111.5151698973869
7150,12.0,1,0,0,0,1,0,1,0,1,0,0,1,0,114.75747019189916
7151,13.0,1,0,0,0,1,0,1,0,1,0,0,1,0,117.99977048641144
7152,14.0,1,0,0,0,1,0,1,0,1,0,0,1,0,78.73507773870283
7153,8.0,0,0,0,1,1,0,1,0,1,0,0,1,0,81.9773780332151
7154,9.0,0,0,0,1,1,0,1,0,1,0,0,1,0,85.21967832772738
7155,10.0,0,0,0,1,1,0,1,0,1,0,0,1,0,88.46197862223964
7156,11.0,0,0,0,1,1,0,1,0,1,0,0,1,0,91.70427891675192
7157,12.0,0,0,0,1,1,0,1,0,1,0,0,1,0,94.94657921126418
7158,13.0,0,0,0,1,1,0,1,0,1,0,0,1,0,98.18887950577644
7159,14.0,0,0,0,1,1,0,1,0,1,0,0,1,0,101.43117980028872
7160,15.0,0,0,0,1,1,0,1,0,1,0,0,1,0,78.73507773870283
7161,8.0,0,1,0,1,1,0,1,0,1,0,0,1,0,81.9773780332151
7162,9.0,0,1,0,1,1,0,1,0,1,0,0,1,0,85.21967832772738
7163,10.0,0,1,0,1,1,0,1,0,1,0,0,1,0,88.46197862223964
7164,11.0,0,1,0,1,1,0,1,0,1,0,0,1,0,91.70427891675192
7165,12.0,0,1,0,1,1,0,1,0,1,0,0,1,0,94.94657921126418
7166,13.0,0,1,0,1,1,0,1,0,1,0,0,1,0,98.18887950577644
7167,14.0,0,1,0,1,1,0,1,0,1,0,0,1,0,101.43117980028872
7168,15.0,0,1,0,1,1,0,1,0,1,0,0,1,0,97.0063240618108
7169,8.0,1,0,0,1,1,0,1,0,1,0,0,1,0,100.24862435632306
7170,9.0,1,0,0,1,1,0,1,0,1,0,0,1,0,103.49092465083534
7171,10.0,1,0,0,1,1,0,1,0,1,0,0,1,0,106.7332249453476
7172,11.0,1,0,0,1,1,0,1,0,1,0,0,1,0,109.97552523985988
7173,12.0,1,0,0,1,1,0,1,0,1,0,0,1,0,113.21782553437214
7174,13.0,1,0,0,1,1,0,1,0,1,0,0,1,0,116.46012582888442
7175,14.0,1,0,0,1,1,0,1,0,1,0,0,1,0,119.70242612339668
7176,15.0,1,0,0,1,1,0,1,0,1,0,0,1,0,78.24374800295665
7177,8.0,0,0,0,0,0,0,1,0,1,0,0,1,1,81.48604829746893
7178,9.0,0,0,0,0,0,0,1,0,1,0,0,1,1,84.72834859198119
7179,10.0,0,0,0,0,0,0,1,0,1,0,0,1,1,87.97064888649346
7180,11.0,0,0,0,0,0,0,1,0,1,0,0,1,1,91.21294918100574
